customer_id,last_purchase,first_purchase,frequency,monetary,recency_days,tenure_days,avg_gap_days,expected_gap,overdue_ratio,R,F,M,rfm_score,avg_order_value,segment
C00782,2026-03-25,2024-04-19,27,65383.45,6,711,27.346153846153847,27.346153846153847,0.22,5,5,3,13,2421.61,Steady middle - hold
C01092,2026-02-21,2024-04-02,27,65358.34,38,728,28.0,28.0,1.36,2,5,3,10,2420.68,Loyal but slipping - reactivate
C02554,2026-03-14,2024-05-27,22,65345.81999999999,17,673,32.04761904761905,32.04761904761905,0.53,4,4,3,11,2970.26,Steady middle - hold
C02471,2026-03-16,2024-04-03,19,65329.13,15,727,40.388888888888886,40.388888888888886,0.37,4,2,3,9,3438.38,New - convert to second purchase
C02430,2026-02-01,2024-04-22,20,65305.78,58,708,37.26315789473684,37.26315789473684,1.56,1,3,3,7,3265.29,Steady middle - hold
C00134,2026-03-22,2024-05-18,27,65294.770000000004,9,682,26.23076923076923,26.23076923076923,0.34,4,5,3,12,2418.32,Steady middle - hold
C00469,2026-02-02,2024-05-12,14,65290.77,57,688,52.92307692307692,52.92307692307692,1.08,2,1,3,6,4663.63,Steady middle - hold
C01715,2026-02-05,2024-05-12,19,65281.12,54,688,38.22222222222222,38.22222222222222,1.41,2,2,3,7,3435.85,Steady middle - hold
C01930,2026-01-07,2024-05-15,21,65275.96,83,685,34.25,34.25,2.42,1,3,3,7,3108.38,Steady middle - hold
C02271,2026-03-22,2024-05-03,21,65265.97,9,697,34.85,34.85,0.26,4,3,3,10,3107.9,Steady middle - hold
C01539,2026-02-20,2024-04-05,18,65265.24,39,725,42.64705882352941,42.64705882352941,0.91,2,2,3,7,3625.85,Steady middle - hold
C01259,2026-02-08,2024-04-06,18,65244.77,51,724,42.588235294117645,42.588235294117645,1.2,2,2,3,7,3624.71,Steady middle - hold
C01940,2026-03-06,2024-04-13,19,65229.59,25,717,39.833333333333336,39.833333333333336,0.63,3,2,3,8,3433.14,Steady middle - hold
C01224,2026-02-18,2024-04-27,23,65224.34,41,703,31.954545454545453,31.954545454545453,1.28,2,4,3,9,2835.84,Loyal but slipping - reactivate
C02378,2026-02-28,2024-04-09,24,65201.090000000004,31,721,31.347826086956523,31.347826086956523,0.99,3,4,3,10,2716.71,Steady middle - hold
C00542,2026-02-20,2024-04-09,21,65165.48,39,721,36.05,36.05,1.08,2,3,3,8,3103.12,Steady middle - hold
C00528,2026-02-21,2024-08-08,24,65134.95,38,600,26.08695652173913,26.08695652173913,1.46,2,4,3,9,2713.96,Loyal but slipping - reactivate
C00905,2026-03-27,2024-05-09,17,65119.94,4,691,43.1875,43.1875,0.09,5,1,3,9,3830.58,New - convert to second purchase
C01924,2026-01-24,2024-05-11,22,65082.11,66,689,32.80952380952381,32.80952380952381,2.01,1,3,3,7,2958.28,Steady middle - hold
C01157,2026-03-21,2024-05-11,22,65081.01,10,689,32.80952380952381,32.80952380952381,0.3,4,3,3,10,2958.23,Steady middle - hold
C01981,2026-03-21,2024-05-05,18,65069.99,10,695,40.88235294117647,40.88235294117647,0.24,4,2,3,9,3615.0,New - convert to second purchase
C02432,2026-03-30,2024-09-12,19,65057.75,1,565,31.38888888888889,31.38888888888889,0.03,5,2,3,10,3424.09,New - convert to second purchase
C01234,2026-01-14,2024-04-02,20,65040.9,76,728,38.31578947368421,38.31578947368421,1.98,1,2,3,6,3252.04,Steady middle - hold
C01250,2026-02-01,2024-10-03,15,65024.72,58,544,38.857142857142854,38.857142857142854,1.49,1,1,3,5,4334.98,Steady middle - hold
C01556,2026-02-22,2024-05-20,24,64954.84,37,680,29.565217391304348,29.565217391304348,1.25,2,4,3,9,2706.45,Loyal but slipping - reactivate
C02377,2026-01-25,2024-04-06,20,64885.78,65,724,38.10526315789474,38.10526315789474,1.71,1,3,3,7,3244.29,Steady middle - hold
C00529,2026-02-21,2024-04-26,14,64870.780000000006,38,704,54.15384615384615,54.15384615384615,0.7,2,1,3,6,4633.63,Steady middle - hold
C00521,2026-03-16,2024-04-03,25,64858.74,15,727,30.291666666666668,30.291666666666668,0.5,4,4,3,11,2594.35,Steady middle - hold
C00676,2026-01-26,2024-04-21,22,64853.520000000004,64,709,33.76190476190476,33.76190476190476,1.9,1,3,3,7,2947.89,Steady middle - hold
C00093,2026-03-07,2024-06-14,19,64793.37,24,655,36.388888888888886,36.388888888888886,0.66,3,2,3,8,3410.18,Steady middle - hold
C00043,2026-01-24,2024-04-05,20,64751.69,66,725,38.1578947368421,38.1578947368421,1.73,1,2,3,6,3237.58,Steady middle - hold
C01571,2026-03-31,2024-04-14,25,64690.86,0,716,29.833333333333332,29.833333333333332,0.0,5,4,3,12,2587.63,Steady middle - hold
C01099,2026-02-13,2024-04-14,22,64676.03,46,716,34.095238095238095,34.095238095238095,1.35,2,3,3,8,2939.82,Steady middle - hold
C00623,2026-03-19,2024-05-08,19,64662.090000000004,12,692,38.44444444444444,38.44444444444444,0.31,4,2,3,9,3403.27,New - convert to second purchase
C00917,2026-03-26,2024-04-13,20,64646.63,5,717,37.73684210526316,37.73684210526316,0.13,5,2,3,10,3232.33,New - convert to second purchase
C00635,2026-01-06,2024-04-04,19,64642.55,84,726,40.333333333333336,40.333333333333336,2.08,1,2,3,6,3402.24,Steady middle - hold
C00485,2026-03-07,2024-04-08,20,64613.08,24,722,38.0,38.0,0.63,3,2,3,8,3230.65,Steady middle - hold
C00337,2026-03-23,2024-06-18,18,64612.88,8,651,38.294117647058826,38.294117647058826,0.21,4,2,3,9,3589.6,New - convert to second purchase
C02328,2026-02-22,2024-05-05,19,64516.81,37,695,38.611111111111114,38.611111111111114,0.96,2,2,3,7,3395.62,Steady middle - hold
C00794,2026-03-26,2024-04-30,20,64510.8,5,700,36.8421052631579,36.8421052631579,0.14,5,2,3,10,3225.54,New - convert to second purchase
C02107,2026-01-04,2024-04-20,21,64509.67,86,710,35.5,35.5,2.42,1,3,3,7,3071.89,Steady middle - hold
C00133,2026-03-30,2024-05-14,22,64508.92,1,686,32.666666666666664,32.666666666666664,0.03,5,3,3,11,2932.22,Steady middle - hold
C01082,2026-03-31,2024-10-10,23,64508.8,0,537,24.40909090909091,24.40909090909091,0.0,5,4,3,12,2804.73,Steady middle - hold
C00615,2026-03-18,2024-07-07,21,64494.34,13,632,31.6,31.6,0.41,4,3,3,10,3071.16,Steady middle - hold
C00128,2026-03-21,2024-04-07,25,64479.310000000005,10,723,30.125,30.125,0.33,4,4,3,11,2579.17,Steady middle - hold
C00648,2026-03-18,2024-04-03,18,64478.59,13,727,42.76470588235294,42.76470588235294,0.3,4,2,3,9,3582.14,New - convert to second purchase
C02575,2026-02-08,2024-04-26,20,64470.98,51,704,37.05263157894737,37.05263157894737,1.38,2,3,3,8,3223.55,Steady middle - hold
C02407,2026-02-20,2024-04-13,21,64460.24,39,717,35.85,35.85,1.09,2,3,3,8,3069.54,Steady middle - hold
C01675,2026-02-15,2024-05-23,24,64443.6,44,677,29.434782608695652,29.434782608695652,1.49,2,4,3,9,2685.15,Loyal but slipping - reactivate
C01032,2025-12-07,2024-04-13,21,64439.52,114,717,35.85,35.85,3.18,1,3,3,7,3068.55,Steady middle - hold
C02096,2025-12-26,2024-04-05,25,64433.85,95,725,30.208333333333332,30.208333333333332,3.14,1,5,3,9,2577.35,Loyal but slipping - reactivate
C01193,2026-03-17,2024-04-29,22,64400.02,14,701,33.38095238095238,33.38095238095238,0.42,4,3,3,10,2927.27,Steady middle - hold
C02024,2026-02-20,2024-05-13,23,64392.57,39,687,31.227272727272727,31.227272727272727,1.25,2,4,3,9,2799.68,Loyal but slipping - reactivate
C00653,2026-03-13,2024-04-18,20,64381.68,18,712,37.473684210526315,37.473684210526315,0.48,3,2,3,8,3219.08,Steady middle - hold
C00395,2026-02-05,2024-05-10,22,64366.95,54,690,32.857142857142854,32.857142857142854,1.64,2,3,3,8,2925.77,Steady middle - hold
C00049,2026-02-13,2024-04-03,15,64365.340000000004,46,727,51.92857142857143,51.92857142857143,0.89,2,1,3,6,4291.02,Steady middle - hold
C00960,2026-02-08,2024-04-26,24,64345.299999999996,51,704,30.608695652173914,30.608695652173914,1.67,2,4,3,9,2681.05,Loyal but slipping - reactivate
C00498,2026-02-22,2024-05-24,21,64344.2,37,676,33.8,33.8,1.09,2,3,3,8,3064.01,Steady middle - hold
C01315,2026-03-25,2024-04-26,25,64279.15,6,704,29.333333333333332,29.333333333333332,0.2,5,4,3,12,2571.17,Steady middle - hold
C01721,2026-03-15,2024-04-13,24,64260.39,16,717,31.17391304347826,31.17391304347826,0.51,4,4,3,11,2677.52,Steady middle - hold
C01151,2026-03-24,2024-05-26,21,64253.0,7,674,33.7,33.7,0.21,4,3,3,10,3059.67,Steady middle - hold
C01496,2025-11-23,2024-06-01,18,64245.49,128,668,39.294117647058826,39.294117647058826,3.26,1,2,3,6,3569.19,Steady middle - hold
C00951,2026-01-25,2024-04-04,22,64225.2,65,726,34.57142857142857,34.57142857142857,1.88,1,3,3,7,2919.33,Steady middle - hold
C00285,2026-02-08,2024-05-05,17,64203.13,51,695,43.4375,43.4375,1.17,2,1,3,6,3776.65,Steady middle - hold
C01353,2026-02-11,2024-04-23,25,64062.21,48,707,29.458333333333332,29.458333333333332,1.63,2,4,3,9,2562.49,Loyal but slipping - reactivate
C02570,2026-03-31,2024-04-01,28,64056.41,0,729,27.0,27.0,0.0,5,5,3,13,2287.73,Steady middle - hold
C01242,2026-03-07,2024-04-20,20,64015.3,24,710,37.36842105263158,37.36842105263158,0.64,3,2,3,8,3200.77,Steady middle - hold
C00005,2026-03-30,2024-04-14,25,64007.81,1,716,29.833333333333332,29.833333333333332,0.03,5,4,3,12,2560.31,Steady middle - hold
C00743,2025-12-22,2024-04-26,20,64007.01,99,704,37.05263157894737,37.05263157894737,2.67,1,2,3,6,3200.35,Steady middle - hold
C00113,2026-03-25,2024-04-20,22,63971.85,6,710,33.80952380952381,33.80952380952381,0.18,5,3,3,11,2907.81,Steady middle - hold
C00692,2026-03-19,2024-05-23,21,63953.88,12,677,33.85,33.85,0.35,4,3,3,10,3045.42,Steady middle - hold
C00590,2026-02-04,2024-04-10,23,63906.259999999995,55,720,32.72727272727273,32.72727272727273,1.68,2,4,3,9,2778.53,Loyal but slipping - reactivate
C01252,2026-02-06,2024-05-13,23,63865.23,53,687,31.227272727272727,31.227272727272727,1.7,2,4,3,9,2776.75,Loyal but slipping - reactivate
C01229,2026-03-04,2024-05-05,27,63863.32,27,695,26.73076923076923,26.73076923076923,1.01,3,5,3,11,2365.31,Steady middle - hold
C01078,2026-02-20,2024-04-24,21,63855.3,39,706,35.3,35.3,1.1,2,3,3,8,3040.73,Steady middle - hold
C01636,2026-03-13,2024-04-08,18,63848.94,18,722,42.470588235294116,42.470588235294116,0.42,3,2,3,8,3547.16,Steady middle - hold
C01416,2025-11-09,2024-09-21,14,63820.909999999996,142,556,42.76923076923077,42.76923076923077,3.32,1,1,3,5,4558.64,Steady middle - hold
C02591,2026-03-21,2024-04-11,23,63794.85,10,719,32.68181818181818,32.68181818181818,0.31,4,4,3,11,2773.69,Steady middle - hold
C01805,2026-03-05,2024-04-06,26,63788.299999999996,26,724,28.96,28.96,0.9,3,5,3,11,2453.4,Steady middle - hold
C01877,2026-02-26,2024-06-08,24,63787.43,33,661,28.73913043478261,28.73913043478261,1.15,2,4,3,9,2657.81,Loyal but slipping - reactivate
C00279,2026-02-20,2024-04-11,21,63783.39,39,719,35.95,35.95,1.08,2,3,3,8,3037.3,Steady middle - hold
C02508,2026-01-25,2024-06-13,22,63782.020000000004,65,656,31.238095238095237,31.238095238095237,2.08,1,4,3,8,2899.18,Loyal but slipping - reactivate
C01266,2026-03-24,2024-07-27,24,63762.69,7,612,26.608695652173914,26.608695652173914,0.26,5,4,3,12,2656.78,Steady middle - hold
C02489,2026-03-12,2024-09-25,20,63730.91,19,552,29.05263157894737,29.05263157894737,0.65,3,3,3,9,3186.55,Steady middle - hold
C02157,2026-03-11,2024-05-17,26,63664.26,20,683,27.32,27.32,0.73,3,5,3,11,2448.63,Steady middle - hold
C00127,2026-02-19,2024-06-14,16,63658.45,40,655,43.666666666666664,43.666666666666664,0.92,2,1,3,6,3978.65,Steady middle - hold
C01176,2026-01-15,2024-07-28,15,63645.38,75,611,43.642857142857146,43.642857142857146,1.72,1,1,3,5,4243.03,Steady middle - hold
C01634,2025-11-27,2024-05-16,16,63587.58,124,684,45.6,45.6,2.72,1,1,3,5,3974.22,Steady middle - hold
C02075,2025-12-02,2024-07-18,23,63575.630000000005,119,621,28.227272727272727,28.227272727272727,4.22,1,4,3,8,2764.16,Loyal but slipping - reactivate
C00313,2026-03-07,2024-04-28,18,63556.07,24,702,41.294117647058826,41.294117647058826,0.58,3,2,3,8,3530.89,Steady middle - hold
C00030,2026-01-18,2024-05-01,21,63533.29,72,699,34.95,34.95,2.06,1,3,3,7,3025.39,Steady middle - hold
C00345,2026-03-01,2024-05-12,13,63522.14,30,688,57.333333333333336,57.333333333333336,0.52,3,1,3,7,4886.32,Steady middle - hold
C02222,2026-03-21,2024-04-20,20,63505.149999999994,10,710,37.36842105263158,37.36842105263158,0.27,4,3,3,10,3175.26,Steady middle - hold
C02240,2026-02-21,2024-04-27,19,63476.729999999996,38,703,39.05555555555556,39.05555555555556,0.97,2,2,3,7,3340.88,Steady middle - hold
C00549,2026-01-17,2024-04-28,21,63443.11,73,702,35.1,35.1,2.08,1,3,3,7,3021.1,Steady middle - hold
C01598,2026-03-09,2024-04-04,24,63382.36,22,726,31.565217391304348,31.565217391304348,0.7,3,4,3,10,2640.93,Steady middle - hold
C00076,2026-03-13,2024-04-21,19,63337.44,18,709,39.388888888888886,39.388888888888886,0.46,3,2,3,8,3333.55,Steady middle - hold
C01276,2026-02-09,2024-06-05,18,63336.48,50,664,39.05882352941177,39.05882352941177,1.28,2,2,3,7,3518.69,Steady middle - hold
C01386,2026-03-25,2024-04-20,21,63323.93,6,710,35.5,35.5,0.17,5,3,3,11,3015.43,Steady middle - hold
C00470,2026-03-05,2024-04-06,20,63305.37,26,724,38.10526315789474,38.10526315789474,0.68,3,2,3,8,3165.27,Steady middle - hold
C02369,2026-03-21,2024-04-21,23,63295.76,10,709,32.22727272727273,32.22727272727273,0.31,4,4,3,11,2751.99,Steady middle - hold
C01581,2026-02-28,2024-05-27,21,63231.049999999996,31,673,33.65,33.65,0.92,3,3,3,9,3011.0,Steady middle - hold
C02137,2026-02-25,2024-04-04,17,63224.35,34,726,45.375,45.375,0.75,2,1,3,6,3719.08,Steady middle - hold
C01564,2026-03-28,2024-04-06,22,63217.130000000005,3,724,34.476190476190474,34.476190476190474,0.09,5,3,3,11,2873.51,Steady middle - hold
C00074,2026-03-27,2024-06-21,15,63206.24,4,648,46.285714285714285,46.285714285714285,0.09,5,1,3,9,4213.75,New - convert to second purchase
C00688,2026-03-12,2024-04-29,22,63193.28,19,701,33.38095238095238,33.38095238095238,0.57,3,3,3,9,2872.42,Steady middle - hold
C02466,2026-02-19,2024-04-01,23,63171.12,40,729,33.13636363636363,33.13636363636363,1.21,2,4,3,9,2746.57,Loyal but slipping - reactivate
C01126,2026-02-02,2024-06-01,17,63168.56,57,668,41.75,41.75,1.37,2,1,3,6,3715.8,Steady middle - hold
C01041,2026-03-30,2024-08-24,25,63106.21,1,584,24.333333333333332,24.333333333333332,0.04,5,4,3,12,2524.25,Steady middle - hold
C02210,2026-03-16,2024-06-09,23,63086.68,15,660,30.0,30.0,0.5,4,4,3,11,2742.9,Steady middle - hold
C00450,2026-03-11,2024-05-04,16,63064.880000000005,20,696,46.4,46.4,0.43,3,1,3,7,3941.56,Steady middle - hold
C00188,2026-03-28,2024-05-06,19,63031.11,3,694,38.55555555555556,38.55555555555556,0.08,5,2,3,10,3317.43,New - convert to second purchase
C00147,2026-03-02,2024-04-14,19,63021.240000000005,29,716,39.77777777777778,39.77777777777778,0.73,3,2,3,8,3316.91,Steady middle - hold
C00684,2026-03-08,2024-04-03,21,62991.01,23,727,36.35,36.35,0.63,3,3,2,8,2999.57,Steady middle - hold
C02168,2026-03-14,2024-05-14,24,62987.19,17,686,29.82608695652174,29.82608695652174,0.57,4,4,2,10,2624.47,Steady middle - hold
C01438,2026-03-31,2024-05-28,19,62935.03,0,672,37.333333333333336,37.333333333333336,0.0,5,2,2,9,3312.37,New - convert to second purchase
C02309,2026-02-11,2024-04-26,24,62889.82,48,704,30.608695652173914,30.608695652173914,1.57,2,4,2,8,2620.41,Loyal but slipping - reactivate
C02038,2026-03-25,2024-04-10,22,62883.64,6,720,34.285714285714285,34.285714285714285,0.18,5,4,2,11,2858.35,Steady middle - hold
C00254,2026-03-03,2024-04-25,19,62830.14,28,705,39.166666666666664,39.166666666666664,0.71,3,2,2,7,3306.85,Steady middle - hold
C00962,2026-02-23,2024-04-24,22,62828.450000000004,36,706,33.61904761904762,33.61904761904762,1.07,2,3,2,7,2855.84,Dormant low value - do not spend
C00430,2026-03-28,2024-04-03,22,62814.63,3,727,34.61904761904762,34.61904761904762,0.09,5,3,2,10,2855.21,Steady middle - hold
C02308,2026-03-07,2024-04-29,17,62808.55,24,701,43.8125,43.8125,0.55,3,1,2,6,3694.62,Steady middle - hold
C02052,2026-03-26,2024-04-10,24,62717.84,5,720,31.304347826086957,31.304347826086957,0.16,5,4,2,11,2613.24,Steady middle - hold
C02139,2026-03-15,2024-04-25,19,62685.6,16,705,39.166666666666664,39.166666666666664,0.41,4,2,2,8,3299.24,New - convert to second purchase
C01309,2026-03-16,2024-04-11,20,62676.89,15,719,37.8421052631579,37.8421052631579,0.4,4,2,2,8,3133.84,New - convert to second purchase
C00777,2026-03-29,2024-04-03,19,62643.020000000004,2,727,40.388888888888886,40.388888888888886,0.05,5,2,2,9,3297.0,New - convert to second purchase
C01033,2026-01-12,2024-04-08,20,62628.19,78,722,38.0,38.0,2.05,1,2,2,5,3131.41,Dormant low value - do not spend
C01884,2026-03-13,2024-04-28,22,62622.34,18,702,33.42857142857143,33.42857142857143,0.54,3,3,2,8,2846.47,Steady middle - hold
C00211,2026-01-17,2024-04-16,22,62613.11,73,714,34.0,34.0,2.15,1,3,2,6,2846.05,Dormant low value - do not spend
C02529,2026-01-24,2024-05-24,23,62586.18,66,676,30.727272727272727,30.727272727272727,2.15,1,4,2,7,2721.14,Loyal but slipping - reactivate
C01149,2026-03-04,2024-04-07,20,62581.09,27,723,38.05263157894737,38.05263157894737,0.71,3,2,2,7,3129.05,Steady middle - hold
C00291,2026-02-12,2024-04-24,23,62576.24,47,706,32.09090909090909,32.09090909090909,1.46,2,4,2,8,2720.71,Loyal but slipping - reactivate
C00911,2026-03-20,2024-06-20,17,62575.35,11,649,40.5625,40.5625,0.27,4,1,2,7,3680.9,New - convert to second purchase
C01286,2026-03-21,2024-04-06,19,62555.12,10,724,40.22222222222222,40.22222222222222,0.25,4,2,2,8,3292.37,New - convert to second purchase
C00731,2026-02-09,2024-04-22,23,62537.95,50,708,32.18181818181818,32.18181818181818,1.55,2,4,2,8,2719.04,Loyal but slipping - reactivate
C00672,2025-12-27,2024-04-07,25,62531.630000000005,94,723,30.125,30.125,3.12,1,4,2,7,2501.27,Loyal but slipping - reactivate
C00594,2026-03-14,2024-04-13,13,62529.04,17,717,59.75,59.75,0.28,3,1,2,6,4809.93,Steady middle - hold
C01006,2026-01-31,2024-06-22,19,62525.85,59,647,35.94444444444444,35.94444444444444,1.64,1,2,2,5,3290.83,Dormant low value - do not spend
C02042,2026-03-03,2024-04-02,21,62475.69,28,728,36.4,36.4,0.77,3,3,2,8,2975.03,Steady middle - hold
C01773,2026-03-25,2024-07-12,23,62456.25,6,627,28.5,28.5,0.21,5,4,2,11,2715.49,Steady middle - hold
C01169,2026-03-06,2024-05-07,21,62373.36,25,693,34.65,34.65,0.72,3,3,2,8,2970.16,Steady middle - hold
C00053,2026-03-20,2024-04-18,21,62356.840000000004,11,712,35.6,35.6,0.31,4,3,2,9,2969.37,Steady middle - hold
C01233,2026-01-01,2024-04-11,21,62305.62,89,719,35.95,35.95,2.48,1,3,2,6,2966.93,Dormant low value - do not spend
C02200,2026-02-21,2024-04-15,27,62255.76,38,715,27.5,27.5,1.38,2,5,2,9,2305.77,Loyal but slipping - reactivate
C01379,2026-02-16,2024-04-21,20,62229.95,43,709,37.31578947368421,37.31578947368421,1.15,2,2,2,6,3111.5,Dormant low value - do not spend
C01362,2026-03-26,2024-04-12,15,62221.979999999996,5,718,51.285714285714285,51.285714285714285,0.1,5,1,2,8,4148.13,New - convert to second purchase
C00546,2026-03-08,2024-04-15,21,62165.52,23,715,35.75,35.75,0.64,3,3,2,8,2960.26,Steady middle - hold
C01199,2026-03-15,2024-08-03,30,62162.89,16,605,20.862068965517242,20.862068965517242,0.77,4,5,2,11,2072.1,Steady middle - hold
C02085,2026-02-19,2024-04-13,22,62157.36,40,717,34.142857142857146,34.142857142857146,1.17,2,4,2,8,2825.33,Loyal but slipping - reactivate
C01366,2026-03-24,2024-04-12,26,62149.74,7,718,28.72,28.72,0.24,5,5,2,12,2390.37,Steady middle - hold
C00707,2026-03-29,2024-06-29,22,62131.05,2,640,30.476190476190474,30.476190476190474,0.07,5,3,2,10,2824.14,Steady middle - hold
C02053,2026-02-27,2024-04-20,21,62087.880000000005,32,710,35.5,35.5,0.9,2,3,2,7,2956.57,Dormant low value - do not spend
C01247,2026-02-09,2024-05-05,23,62029.89,50,695,31.59090909090909,31.59090909090909,1.58,2,4,2,8,2696.95,Loyal but slipping - reactivate
C00258,2026-03-25,2024-04-07,22,62017.54,6,723,34.42857142857143,34.42857142857143,0.17,5,3,2,10,2818.98,Steady middle - hold
C01166,2026-03-23,2024-05-26,19,61998.78,8,674,37.44444444444444,37.44444444444444,0.21,4,2,2,8,3263.09,New - convert to second purchase
C01357,2026-02-12,2024-04-28,16,61966.74,47,702,46.8,46.8,1.0,2,1,2,5,3872.92,Dormant low value - do not spend
C02446,2026-03-29,2024-05-06,20,61963.09,2,694,36.526315789473685,36.526315789473685,0.05,5,3,2,10,3098.15,Steady middle - hold
C00501,2026-03-22,2024-05-01,23,61936.63,9,699,31.772727272727273,31.772727272727273,0.28,4,4,2,10,2692.9,Steady middle - hold
C02180,2026-03-14,2024-05-19,23,61923.55,17,681,30.954545454545453,30.954545454545453,0.55,4,4,2,10,2692.33,Steady middle - hold
C02546,2026-01-04,2024-09-05,16,61907.88,86,572,38.13333333333333,38.13333333333333,2.26,1,1,2,4,3869.24,Dormant low value - do not spend
C02501,2025-12-25,2024-05-02,23,61906.61,96,698,31.727272727272727,31.727272727272727,3.03,1,4,2,7,2691.59,Loyal but slipping - reactivate
C01828,2026-03-31,2024-06-23,27,61896.25,0,646,24.846153846153847,24.846153846153847,0.0,5,5,2,12,2292.45,Steady middle - hold
C01051,2026-02-24,2024-04-25,20,61894.76,35,705,37.10526315789474,37.10526315789474,0.94,2,2,2,6,3094.74,Dormant low value - do not spend
C01406,2026-03-06,2024-05-01,18,61874.59,25,699,41.11764705882353,41.11764705882353,0.61,3,2,2,7,3437.48,Steady middle - hold
C01590,2026-02-24,2024-04-10,20,61826.840000000004,35,720,37.89473684210526,37.89473684210526,0.92,2,2,2,6,3091.34,Dormant low value - do not spend
